"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene"
"LDHB",0.683,0.958983119397788,0.366,0.958983119397788,0.791,0.608,"GC","LDHB"
"ENSMFAG00000044806",0.682,1.35198243770392,0.364,1.35198243770392,0.788,0.535,"GC","ENSMFAG00000044806"
"RIMS4",0.678,1.7201685185711,0.356,1.7201685185711,0.464,0.151,"GC","RIMS4"
"SNRPN",0.678,1.18168040443872,0.356,1.18168040443872,0.86,0.707,"GC","SNRPN"
"ATP5J",0.678,1.09037597412083,0.356,1.09037597412083,0.989,0.872,"GC","ATP5J"
"FCGRT",0.678,0.759336126464628,0.356,0.759336126464628,0.964,0.797,"GC","FCGRT"
"CTSK",0.677,0.540076083541756,0.354,0.540076083541756,0.841,0.561,"GC","CTSK"
"WASF11",0.672,1.34820814904295,0.344,1.34820814904295,0.628,0.312,"GC","WASF1"
"ENSMFAG00000007971",0.672,0.84368189968198,0.344,0.84368189968198,0.841,0.619,"GC","ENSMFAG00000007971"
"FSCN1",0.672,0.815211504922902,0.344,0.815211504922902,0.5,0.171,"GC","FSCN1"
"TSPAN3",0.67,1.04453867165763,0.34,1.04453867165763,0.939,0.716,"GC","TSPAN3"
"HMGN1",0.67,0.961937168193943,0.34,0.961937168193943,0.972,0.875,"GC","HMGN1"
"DRP2",0.668,2.41164264546834,0.336,2.41164264546834,0.377,0.049,"GC","DRP2"
"ENSMFAG00000000988",0.666,1.75347453401525,0.332,1.75347453401525,0.492,0.194,"GC","ENSMFAG00000000988"
"SPINT21",0.666,0.640986020143282,0.332,0.640986020143282,0.902,0.632,"GC","SPINT2"
"RPL34",0.666,0.565050470081757,0.332,0.565050470081757,1,0.995,"GC","RPL34"
"PDE7B",0.665,2.27212854039614,0.33,2.27212854039614,0.531,0.259,"GC","PDE7B"
"ENSMFAG00000030344",0.665,1.20946456047102,0.33,1.20946456047102,0.62,0.311,"GC","ENSMFAG00000030344"
"TPM41",0.665,0.870588996729825,0.33,0.870588996729825,0.735,0.418,"GC","TPM4"
"EGR2",0.665,0.687643226005987,0.33,0.687643226005987,0.785,0.545,"GC","EGR2"
"ENSMFAG000000397611",0.664,1.78052928311879,0.328,1.78052928311879,0.718,0.512,"GC","ENSMFAG00000039761"
"ENSMFAG00000037304",0.664,0.693697600233201,0.328,0.693697600233201,0.916,0.682,"GC","ENSMFAG00000037304"
"AQP11",0.663,1.56196761296779,0.326,1.56196761296779,0.52,0.248,"GC","AQP11"
"RPN2",0.663,1.52834681687695,0.326,1.52834681687695,0.835,0.56,"GC","RPN2"
"ATP5I",0.662,0.664780731383391,0.324,0.664780731383391,0.939,0.777,"GC","ATP5I"
"NECTIN2",0.661,1.29157572232313,0.322,1.29157572232313,0.567,0.309,"GC","NECTIN2"
"DLK1",0.661,1.09461401625941,0.322,1.09461401625941,0.494,0.184,"GC","DLK1"
"IP6K2",0.661,0.830157817690192,0.322,0.830157817690192,0.737,0.469,"GC","IP6K2"
"VCAN1",0.66,1.05327071972684,0.32,1.05327071972684,0.494,0.199,"GC","VCAN"
"ENSMFAG00000043193-NDUFA4",0.659,0.643768974366481,0.318,0.643768974366481,1,0.939,"GC","ENSMFAG00000043193-NDUFA4"
"BEX2",0.658,0.694391027464475,0.316,0.694391027464475,0.478,0.177,"GC","BEX2"
"CASC4",0.657,1.1352070845293,0.314,1.1352070845293,0.668,0.42,"GC","CASC4"
"GSTA4",0.657,0.740710593309354,0.314,0.740710593309354,0.575,0.32,"GC","GSTA4"
"ELOB",0.657,0.697254774034496,0.314,0.697254774034496,0.964,0.815,"GC","ELOB"
"ENSMFAG00000028725",0.657,0.695613569871249,0.314,0.695613569871249,0.922,0.842,"GC","ENSMFAG00000028725"
"PDIA3",0.657,0.682788726835121,0.314,0.682788726835121,0.975,0.821,"GC","PDIA3"
"HIKESHI",0.656,0.62212628555554,0.312,0.62212628555554,0.763,0.548,"GC","HIKESHI"
"ENSMFAG00000041398",0.655,2.69290926195932,0.31,2.69290926195932,0.397,0.094,"GC","ENSMFAG00000041398"
"SRSF10",0.655,1.21533426433963,0.31,1.21533426433963,0.883,0.681,"GC","SRSF10"
"DECR1",0.655,1.0052091237171,0.31,1.0052091237171,0.818,0.553,"GC","DECR1"
"COX2",0.655,0.533914443546573,0.31,0.533914443546573,1,1,"GC","COX2"
"KYAT1",0.654,1.78995619801224,0.308,1.78995619801224,0.475,0.208,"GC","KYAT1"
"ENSMFAG00000036622",0.654,0.857160844942599,0.308,0.857160844942599,0.763,0.564,"GC","ENSMFAG00000036622"
"SLC39A8",0.653,1.36821866181564,0.306,1.36821866181564,0.402,0.107,"GC","SLC39A8"
"POGZ",0.653,1.28843024360534,0.306,1.28843024360534,0.749,0.482,"GC","POGZ"
"NDUFS4",0.653,1.16762541981314,0.306,1.16762541981314,0.902,0.68,"GC","NDUFS4"
"PSME22",0.653,0.95574547182547,0.306,0.95574547182547,0.796,0.592,"GC","PSME2"
"MYL12A",0.653,0.636501061991489,0.306,0.636501061991489,0.994,0.973,"GC","MYL12A"
"DCXR",0.652,1.23960128375053,0.304,1.23960128375053,0.774,0.553,"GC","DCXR"
"PRKCSH1",0.651,0.580358314596658,0.302,0.580358314596658,0.679,0.396,"GC","PRKCSH"
"DBN1",0.65,1.33088362129175,0.3,1.33088362129175,0.425,0.139,"GC","DBN1"
"LRP12",0.65,0.557602501416056,0.3,0.557602501416056,0.712,0.43,"GC","LRP1"
"EPDR1",0.649,2.11413590428958,0.298,2.11413590428958,0.441,0.162,"GC","EPDR1"
"TUBB",0.649,1.16970892096375,0.298,1.16970892096375,0.888,0.756,"GC","TUBB"
"ING2",0.649,1.05044315052133,0.298,1.05044315052133,0.696,0.458,"GC","ING2"
"HSPA5",0.649,0.76991724580719,0.298,0.76991724580719,0.994,0.932,"GC","HSPA5"
"FST",0.647,2.97273615308354,0.294,2.97273615308354,0.561,0.292,"GC","FST"
"ENSMFAG00000001022",0.647,0.62784617698225,0.294,0.62784617698225,0.975,0.867,"GC","ENSMFAG00000001022"
"PROK1",0.646,2.25249449620478,0.292,2.25249449620478,0.372,0.095,"GC","PROK1"
"HS6ST1",0.646,1.08017472704398,0.292,1.08017472704398,0.483,0.226,"GC","HS6ST1"
"ENSMFAG00000042321",0.645,0.979894026269463,0.29,0.979894026269463,0.765,0.545,"GC","ENSMFAG00000042321"
"NDUFB4",0.645,0.897662426971622,0.29,0.897662426971622,0.905,0.726,"GC","NDUFB4"
"PPARG",0.644,1.80753854626025,0.288,1.80753854626025,0.522,0.272,"GC","PPARG"
"FKBP3",0.644,0.580605998416941,0.288,0.580605998416941,0.804,0.586,"GC","FKBP3"
"SLIRP",0.643,1.00209676816392,0.286,1.00209676816392,0.941,0.806,"GC","SLIRP"
"TMEM176A",0.643,0.847987177513929,0.286,0.847987177513929,0.506,0.264,"GC","TMEM176A"
"KLHDC8A",0.642,1.04844209162944,0.284,1.04844209162944,0.466,0.198,"GC","KLHDC8A"
"SRSF1",0.642,0.521319469045656,0.284,0.521319469045656,0.869,0.65,"GC","SRSF1"
"CYP19A1",0.641,3.13738876448771,0.282,3.13738876448771,0.455,0.216,"GC","CYP19A1"
"MAGED1",0.641,1.08233382910828,0.282,1.08233382910828,0.469,0.206,"GC","MAGED1"
"WT1",0.641,0.909484727056373,0.282,0.909484727056373,0.531,0.273,"GC","WT1"
"RPL7",0.641,0.50874069371295,0.282,0.50874069371295,1,1,"GC","RPL7"
"REEP6",0.64,2.03795900802479,0.28,2.03795900802479,0.511,0.278,"GC","REEP6"
"RALGAPA2",0.64,1.45164717185661,0.28,1.45164717185661,0.492,0.268,"GC","RALGAPA2"
"ENSMFAG00000045541",0.639,1.27325667762375,0.278,1.27325667762375,0.824,0.618,"GC","ENSMFAG00000045541"
"DUSP61",0.639,1.07269038704697,0.278,1.07269038704697,0.52,0.263,"GC","DUSP6"
"ENSMFAG00000045021",0.639,0.909596970370866,0.278,0.909596970370866,0.804,0.587,"GC","ENSMFAG00000045021"
"EEF1G",0.639,0.594465184264599,0.278,0.594465184264599,0.992,0.93,"GC","EEF1G"
"DDX24",0.638,0.903351977151106,0.276,0.903351977151106,0.877,0.763,"GC","DDX24"
"MARCKSL1",0.638,0.567983182546998,0.276,0.567983182546998,0.587,0.349,"GC","MARCKSL1"
"RGN",0.637,2.134742433837,0.274,2.134742433837,0.346,0.083,"GC","RGN"
"CD472",0.637,0.807227275658765,0.274,0.807227275658765,0.827,0.607,"GC","CD47"
"SGK1",0.636,0.915346728778872,0.272,0.915346728778872,0.715,0.548,"GC","SGK1"
"HSPD1",0.635,1.00913340180666,0.27,1.00913340180666,0.927,0.753,"GC","HSPD1"
"ATP6V0E1",0.635,0.891240834050621,0.27,0.891240834050621,0.969,0.82,"GC","ATP6V0E1"
"LRRC17",0.635,0.863605184979806,0.27,0.863605184979806,0.573,0.326,"GC","LRRC17"
"ENSMFAG00000032317",0.635,0.696304559259209,0.27,0.696304559259209,0.911,0.75,"GC","ENSMFAG00000032317"
"FBXO21",0.635,0.681057926297485,0.27,0.681057926297485,0.832,0.689,"GC","FBXO21"
"PRDX5",0.635,0.590831071321257,0.27,0.590831071321257,0.894,0.776,"GC","PRDX5"
"HNRNPR",0.634,0.685462960095747,0.268,0.685462960095747,0.816,0.597,"GC","HNRNPR"
"PTGFRN",0.632,1.74278257882299,0.264,1.74278257882299,0.506,0.289,"GC","PTGFRN"
"PPA1",0.632,1.5769894983391,0.264,1.5769894983391,0.64,0.371,"GC","PPA1"
"DYNLL1",0.632,0.842189280799388,0.264,0.842189280799388,0.969,0.86,"GC","DYNLL1"
"LIPA1",0.631,1.33823380118306,0.262,1.33823380118306,0.589,0.351,"GC","LIPA"
"ARHGAP5",0.631,1.1249537861563,0.262,1.1249537861563,0.584,0.353,"GC","ARHGAP5"
"FDXR",0.63,1.94425328846324,0.26,1.94425328846324,0.489,0.283,"GC","FDXR"
"HMGN5",0.63,1.16199424192814,0.26,1.16199424192814,0.436,0.197,"GC","HMGN5"
"RNF51",0.63,1.00409073429198,0.26,1.00409073429198,0.62,0.436,"GC","RNF5"
"HSDL2",0.63,0.857016468889455,0.26,0.857016468889455,0.601,0.387,"GC","HSDL2"
"ADCK5",0.63,0.764876628827452,0.26,0.764876628827452,0.556,0.345,"GC","ADCK5"
"AXL",0.63,0.542847436485899,0.26,0.542847436485899,0.472,0.23,"GC","AXL"
"ADGRG1",0.629,1.73321832199238,0.258,1.73321832199238,0.469,0.272,"GC","ADGRG1"
"RAPGEF4",0.629,1.64760444518211,0.258,1.64760444518211,0.45,0.232,"GC","RAPGEF4"
"GPX7",0.629,1.2522144105142,0.258,1.2522144105142,0.425,0.181,"GC","GPX7"
"EIF4EBP11",0.628,1.1127839217428,0.256,1.1127839217428,0.679,0.478,"GC","EIF4EBP1"
"MTA1",0.628,0.965193900219417,0.256,0.965193900219417,0.48,0.267,"GC","MTA1"
"ENSMFAG00000009138",0.627,1.25000059023926,0.254,1.25000059023926,0.665,0.421,"GC","ENSMFAG00000009138"
"TXNDC12",0.627,0.904845598400506,0.254,0.904845598400506,0.615,0.41,"GC","TXNDC12"
"TECR",0.627,0.664882650957997,0.254,0.664882650957997,0.723,0.506,"GC","TECR"
"PRTFDC1",0.626,1.42566050039216,0.252,1.42566050039216,0.349,0.103,"GC","PRTFDC1"
"FXYD6",0.626,1.24375658440531,0.252,1.24375658440531,0.469,0.257,"GC","FXYD6"
"POLR2E",0.626,1.07377546198365,0.252,1.07377546198365,0.824,0.614,"GC","POLR2E"
"ENSMFAG00000045023",0.626,1.03026043703965,0.252,1.03026043703965,0.972,0.899,"GC","ENSMFAG00000045023"
"TSPAN7",0.626,0.542381615922254,0.252,0.542381615922254,0.575,0.342,"GC","TSPAN7"
"CD742",0.941,3.09758341488573,0.882,3.09758341488573,0.992,0.727,"EC","CD74"
"RAMP2",0.919,4.11505176675382,0.838,4.11505176675382,0.92,0.403,"EC","RAMP2"
"HLA-E2",0.887,2.08095580179972,0.774,2.08095580179972,0.944,0.631,"EC","HLA-E"
"ENSMFAG000000006762",0.879,2.58309971091486,0.758,2.58309971091486,0.832,0.183,"EC","ENSMFAG00000000676"
"B2M2",0.865,1.86014052812835,0.73,1.86014052812835,0.984,0.798,"EC","B2M"
"Mafa-DRA2",0.862,2.42671657986051,0.724,2.42671657986051,0.88,0.488,"EC","Mafa-DRA"
"ESAM",0.841,2.71150955412942,0.682,2.71150955412942,0.808,0.264,"EC","ESAM"
"VWF",0.838,3.43474795829245,0.676,3.43474795829245,0.832,0.373,"EC","VWF"
"CD34",0.832,4.0043634202185,0.664,4.0043634202185,0.736,0.18,"EC","CD34"
"EGFL7",0.832,3.82150419321709,0.664,3.82150419321709,0.768,0.332,"EC","EGFL7"
"PECAM11",0.831,4.19522598417447,0.662,4.19522598417447,0.752,0.245,"EC","PECAM1"
"RNASE1",0.821,5.20947596233602,0.642,5.20947596233602,0.752,0.236,"EC","RNASE1"
"TCF4",0.815,2.62771922083048,0.63,2.62771922083048,0.808,0.333,"EC","TCF4"
"AQP1",0.814,4.20969565771905,0.628,4.20969565771905,0.688,0.112,"EC","AQP1"
"GNG11",0.811,2.34405140973809,0.622,2.34405140973809,0.864,0.528,"EC","GNG11"
"APOD",0.803,1.98147439011543,0.606,1.98147439011543,0.88,0.603,"EC","APOD"
"ENSMFAG000000009842",0.801,1.71448653785248,0.602,1.71448653785248,0.816,0.39,"EC","ENSMFAG00000000984"
"HLA-DPA11",0.799,3.02346677435028,0.598,3.02346677435028,0.712,0.219,"EC","HLA-DPA1"
"ENSMFAG00000040595",0.798,1.36908970742146,0.596,1.36908970742146,0.992,0.835,"EC","ENSMFAG00000040595"
"SRGN2",0.798,0.562247969722874,0.596,0.562247969722874,0.912,0.544,"EC","SRGN"
"S100A16",0.793,2.33764152634442,0.586,2.33764152634442,0.736,0.284,"EC","S100A16"
"DAB2",0.789,2.27615678611587,0.578,2.27615678611587,0.712,0.241,"EC","DAB2"
"MGP",0.786,2.48669897776247,0.572,2.48669897776247,0.928,0.711,"EC","MGP"
"CLU",0.783,2.35404256833011,0.566,2.35404256833011,0.936,0.825,"EC","CLU"
"IFI161",0.778,1.35703885568572,0.556,1.35703885568572,0.856,0.453,"EC","IFI16"
"FXYD52",0.777,1.62339354798772,0.554,1.62339354798772,0.736,0.288,"EC","FXYD5"
"ENSMFAG000000442311",0.776,2.15091661849882,0.552,2.15091661849882,0.592,0.051,"EC","ENSMFAG00000044231"
"TIMP3",0.776,1.66685342667098,0.552,1.66685342667098,0.76,0.343,"EC","TIMP3"
"ENSMFAG00000029610",0.774,3.18790899936012,0.548,3.18790899936012,0.632,0.142,"EC","ENSMFAG00000029610"
"CYYR1",0.773,4.13957238156707,0.546,4.13957238156707,0.592,0.09,"EC","CYYR1"
"ENSMFAG000000391001",0.772,0.95588796746279,0.544,0.95588796746279,0.976,0.835,"EC","ENSMFAG00000039100"
"FKBP1A",0.77,1.63485481634409,0.54,1.63485481634409,0.88,0.69,"EC","FKBP1A"
"TAGLN22",0.767,1.2357955014046,0.534,1.2357955014046,0.912,0.651,"EC","TAGLN2"
"S100A102",0.765,1.11729445397783,0.53,1.11729445397783,0.976,0.853,"EC","S100A10"
"CLDN5",0.761,3.73527392314856,0.522,3.73527392314856,0.528,0.009,"EC","CLDN5"
"EMCN",0.759,2.07765574579773,0.518,2.07765574579773,0.592,0.13,"EC","EMCN"
"GBP11",0.758,1.30190108596551,0.516,1.30190108596551,0.72,0.321,"EC","GBP1"
"VIM1",0.758,0.959677399410563,0.516,0.959677399410563,0.984,0.946,"EC","VIM"
"EFNA1",0.757,1.28013154483754,0.514,1.28013154483754,0.8,0.459,"EC","EFNA1"
"ENSMFAG000000431212",0.757,0.618549463455301,0.514,0.618549463455301,1,1,"EC","ENSMFAG00000043121"
"ENG",0.752,1.83337599443842,0.504,1.83337599443842,0.76,0.43,"EC","ENG"
"ENSMFAG000000376492",0.751,1.94702391042036,0.502,1.94702391042036,0.696,0.268,"EC","ENSMFAG00000037649"
"CD151",0.749,1.85535417535548,0.498,1.85535417535548,0.784,0.517,"EC","CD151"
"CDH5",0.748,4.25124631089504,0.496,4.25124631089504,0.576,0.141,"EC","CDH5"
"LY6E1",0.748,2.10680432018794,0.496,2.10680432018794,0.784,0.552,"EC","LY6E"
"RGL22",0.747,1.44494176994291,0.494,1.44494176994291,0.776,0.487,"EC","RGL2"
"EMP11",0.746,3.4688117700469,0.492,3.4688117700469,0.656,0.261,"EC","EMP1"
"ENSMFAG00000044185",0.746,3.0683188109559,0.492,3.0683188109559,0.52,0.038,"EC","ENSMFAG00000044185"
"HLA-DMA1",0.746,2.92774748897756,0.492,2.92774748897756,0.576,0.134,"EC","HLA-DMA"
"LPAR6",0.746,2.4517729697693,0.492,2.4517729697693,0.552,0.099,"EC","LPAR6"
"IGFBP4",0.746,1.22672227029849,0.492,1.22672227029849,0.76,0.439,"EC","IGFBP4"
"ENSMFAG00000045474",0.743,4.2808979353497,0.486,4.2808979353497,0.528,0.074,"EC","ENSMFAG00000045474"
"CAVIN2",0.743,2.54828392913497,0.486,2.54828392913497,0.688,0.376,"EC","CAVIN2"
"HLA-DPB11",0.742,2.21033884687171,0.484,2.21033884687171,0.536,0.069,"EC","HLA-DPB1"
"CD931",0.74,3.05746478601015,0.48,3.05746478601015,0.544,0.099,"EC","CD93"
"MYCT1",0.739,4.22874421440515,0.478,4.22874421440515,0.504,0.047,"EC","MYCT1"
"SAT11",0.738,1.3233144344075,0.476,1.3233144344075,0.968,0.913,"EC","SAT1"
"SDCBP1",0.737,0.877865032112417,0.474,0.877865032112417,0.92,0.695,"EC","SDCBP"
"CRIP2",0.736,1.36585040066683,0.472,1.36585040066683,0.704,0.356,"EC","CRIP2"
"PLK2",0.736,0.742850796293196,0.472,0.742850796293196,0.76,0.501,"EC","PLK2"
"IGFBP6",0.735,2.01173809156967,0.47,2.01173809156967,0.84,0.607,"EC","IGFBP6"
"CLEC2B2",0.731,2.30549245577244,0.462,2.30549245577244,0.616,0.23,"EC","CLEC2B"
"APOLD1",0.728,2.34370795919796,0.456,2.34370795919796,0.584,0.187,"EC","APOLD1"
"TIE1",0.727,5.19489662853488,0.454,5.19489662853488,0.488,0.058,"EC","TIE1"
"FAM167B",0.726,4.7171148157161,0.452,4.7171148157161,0.488,0.061,"EC","FAM167B"
"RAMP3",0.726,4.65311542248647,0.452,4.65311542248647,0.48,0.045,"EC","RAMP3"
"FLT11",0.724,3.22881597459247,0.448,3.22881597459247,0.592,0.224,"EC","FLT1"
"ADGRL4",0.722,3.08738125000905,0.444,3.08738125000905,0.456,0.017,"EC","ADGRL4"
"PODXL",0.721,3.2938144869086,0.442,3.2938144869086,0.6,0.263,"EC","PODXL"
"NFKBIA1",0.72,1.34113663996042,0.44,1.34113663996042,0.944,0.88,"EC","NFKBIA"
"SPTBN1",0.718,1.41820379946033,0.436,1.41820379946033,0.84,0.646,"EC","SPTBN1"
"UTRN",0.718,1.41762674920096,0.436,1.41762674920096,0.704,0.428,"EC","UTRN"
"CTGF1",0.718,1.08177646184575,0.436,1.08177646184575,0.88,0.588,"EC","CTGF"
"MEF2C",0.717,0.913607793666539,0.434,0.913607793666539,0.664,0.303,"EC","MEF2C"
"ICAM11",0.713,2.26844382711969,0.426,2.26844382711969,0.696,0.388,"EC","ICAM1"
"SPARC",0.713,1.69657887050399,0.426,1.69657887050399,0.96,0.75,"EC","SPARC"
"DUSP62",0.711,1.71443750678603,0.422,1.71443750678603,0.624,0.282,"EC","DUSP6"
"TMEM88",0.709,4.42790788772795,0.418,4.42790788772795,0.504,0.143,"EC","TMEM88"
"SEMA6A",0.709,2.30398013488529,0.418,2.30398013488529,0.504,0.112,"EC","SEMA6A"
"THY1",0.708,2.56898034745367,0.416,2.56898034745367,0.568,0.225,"EC","THY1"
"NPDC1",0.707,2.00710903999119,0.414,2.00710903999119,0.624,0.312,"EC","NPDC1"
"TRIM222",0.707,1.50864755508313,0.414,1.50864755508313,0.616,0.282,"EC","TRIM22"
"TJP11",0.705,1.69450878323255,0.41,1.69450878323255,0.696,0.425,"EC","TJP1"
"SP1001",0.704,1.81818854991604,0.408,1.81818854991604,0.576,0.197,"EC","SP100"
"MMP2",0.704,0.726702232709497,0.408,0.726702232709497,0.696,0.404,"EC","MMP2"
"PSMB92",0.703,1.69939070290146,0.406,1.69939070290146,0.624,0.336,"EC","PSMB9"
"SPARCL1",0.701,0.688653493849366,0.402,0.688653493849366,0.976,0.828,"EC","SPARCL1"
"AKAP2",0.7,1.67825237600179,0.4,1.67825237600179,0.616,0.323,"EC","AKAP2"
"SYNE21",0.698,1.160933050294,0.396,1.160933050294,0.864,0.697,"EC","SYNE2"
"ENSMFAG000000455511",0.698,1.02023730336384,0.396,1.02023730336384,0.736,0.491,"EC","ENSMFAG00000045551"
"ETS11",0.697,1.78056612159728,0.394,1.78056612159728,0.528,0.162,"EC","ETS1"
"FCGRT1",0.697,0.658797087370004,0.394,0.658797087370004,0.928,0.815,"EC","FCGRT"
"ADAM15",0.695,2.80795701368206,0.39,2.80795701368206,0.48,0.134,"EC","ADAM15"
"IFI61",0.694,1.79675154200299,0.388,1.79675154200299,0.672,0.387,"EC","IFI6"
"TNFSF10",0.692,2.78775869825188,0.384,2.78775869825188,0.48,0.133,"EC","TNFSF10"
"GRB10",0.691,3.16428382455206,0.382,3.16428382455206,0.544,0.249,"EC","GRB10"
"ABCG2",0.689,2.28738256098613,0.378,2.28738256098613,0.48,0.143,"EC","ABCG2"
"CLIC2",0.687,2.31914132655438,0.374,2.31914132655438,0.48,0.143,"EC","CLIC2"
"ERG",0.685,2.99948965569735,0.37,2.99948965569735,0.464,0.143,"EC","ERG"
"LTC4S1",0.684,2.96846845104543,0.368,2.96846845104543,0.504,0.199,"EC","LTC4S"
"HYAL2",0.683,3.05036884226515,0.366,3.05036884226515,0.48,0.178,"EC","HYAL2"
"MYL12A1",0.682,0.5279771330982,0.364,0.5279771330982,0.976,0.976,"EC","MYL12A"
"VSIR2",0.681,1.27707952913109,0.362,1.27707952913109,0.584,0.267,"EC","VSIR"
"TSC22D1",0.681,0.932429447826713,0.362,0.932429447826713,0.928,0.885,"EC","TSC22D1"
"CD300LG",0.68,4.52484240613586,0.36,4.52484240613586,0.376,0.025,"EC","CD300LG"
"TNFRSF6B",0.68,4.17992421020549,0.36,4.17992421020549,0.424,0.092,"EC","TNFRSF6B"
"ETS21",0.679,0.927660857811905,0.358,0.927660857811905,0.648,0.411,"EC","ETS2"
"ITM2B",0.679,0.562529177665074,0.358,0.562529177665074,0.992,0.983,"EC","ITM2B"
"LYVE1",0.678,5.10907931933035,0.356,5.10907931933035,0.4,0.066,"EC","LYVE1"
"MAFA-F1",0.678,0.983689172299835,0.356,0.983689172299835,0.512,0.181,"EC","MAFA-F"
"EPAS1",0.678,0.816670432037668,0.356,0.816670432037668,0.624,0.374,"EC","EPAS1"
"SH3BGRL32",0.677,0.628051483203794,0.354,0.628051483203794,0.784,0.591,"EC","SH3BGRL3"
"CD3201",0.676,2.37185537508995,0.352,2.37185537508995,0.64,0.416,"EC","CD320"
"SASH1",0.676,2.04960025895012,0.352,2.04960025895012,0.48,0.181,"EC","SASH1"
"ARHGAP29",0.676,1.65062555554008,0.352,1.65062555554008,0.536,0.278,"EC","ARHGAP29"
"ENSMFAG000000332082",0.676,1.08446026257815,0.352,1.08446026257815,0.792,0.607,"EC","ENSMFAG00000033208"
"ITGB1",0.676,0.872479137953315,0.352,0.872479137953315,0.928,0.836,"EC","ITGB1"
"RBP7",0.675,3.36240634589474,0.35,3.36240634589474,0.408,0.092,"EC","RBP7"
"GIMAP4",0.675,2.40569565616764,0.35,2.40569565616764,0.384,0.051,"EC","GIMAP4"
"POLR2L2",0.675,1.30187505070483,0.35,1.30187505070483,0.792,0.579,"EC","POLR2L"
"FILIP1",0.674,1.00254689965823,0.348,1.00254689965823,0.568,0.268,"EC","FILIP1"
"IGFBP7",0.674,0.882961697735833,0.348,0.882961697735833,0.736,0.52,"EC","IGFBP7"
"ADCY4",0.673,3.84453592036519,0.346,3.84453592036519,0.376,0.042,"EC","ADCY4"
"TM4SF18",0.672,4.30369671710335,0.344,4.30369671710335,0.376,0.047,"EC","TM4SF18"
"SLCO2B1",0.671,3.86679121578995,0.342,3.86679121578995,0.368,0.035,"EC","SLCO2B1"
"DLL4",0.671,3.7606462951193,0.342,3.7606462951193,0.376,0.046,"EC","DLL4"
"MYH92",0.67,1.47802062074505,0.34,1.47802062074505,0.704,0.552,"EC","MYH9"
"MARCKSL11",0.67,1.05136826013461,0.34,1.05136826013461,0.616,0.371,"EC","MARCKSL1"
"ARPC1B2",0.67,0.675171022935112,0.34,0.675171022935112,0.744,0.509,"EC","ARPC1B"
"APOA1",0.669,4.12835093536725,0.338,4.12835093536725,0.712,0.514,"EC","APOA1"
"LRRC32",0.669,2.85108175241549,0.338,2.85108175241549,0.424,0.116,"EC","LRRC32"
"SSFA2",0.667,2.3446747525303,0.334,2.3446747525303,0.64,0.418,"EC","SSFA2"
"NOSTRIN1",0.667,1.3460535237671,0.334,1.3460535237671,0.52,0.256,"EC","NOSTRIN"
"ARRDC3",0.667,0.683468777704212,0.334,0.683468777704212,0.824,0.659,"EC","ARRDC3"
"LMNA",0.667,0.674705815666359,0.334,0.674705815666359,0.864,0.725,"EC","LMNA"
"JMJD1C",0.667,0.648590442530972,0.334,0.648590442530972,0.8,0.653,"EC","JMJD1C"
"LUZP1",0.666,1.22918585760741,0.332,1.22918585760741,0.656,0.418,"EC","LUZP1"
"ENSMFAG00000034640",0.666,0.567047873273889,0.332,0.567047873273889,0.72,0.475,"EC","ENSMFAG00000034640"
"BHLHE40",0.665,0.921128186336361,0.33,0.921128186336361,0.896,0.743,"EC","BHLHE40"
"CAPG2",0.665,0.728274219896887,0.33,0.728274219896887,0.52,0.228,"EC","CAPG"
"ROBO4",0.664,3.63758236781626,0.328,3.63758236781626,0.352,0.035,"EC","ROBO4"
"FLI11",0.664,2.90751147741091,0.328,2.90751147741091,0.384,0.071,"EC","FLI1"
"YBX3",0.663,1.4561507648759,0.326,1.4561507648759,0.816,0.686,"EC","YBX3"
"TSPO1",0.663,1.00046865014227,0.326,1.00046865014227,0.68,0.46,"EC","TSPO"
"MMRN2",0.661,3.57553177850781,0.322,3.57553177850781,0.36,0.05,"EC","MMRN2"
"GNAI22",0.661,0.892516820065752,0.322,0.892516820065752,0.68,0.422,"EC","GNAI2"
"ITGA1",0.66,2.41937633137276,0.32,2.41937633137276,0.392,0.092,"EC","ITGA1"
"CTNNAL11",0.66,1.59622179424399,0.32,1.59622179424399,0.656,0.473,"EC","CTNNAL1"
"TNS2",0.659,2.19038139308865,0.318,2.19038139308865,0.424,0.131,"EC","TNS2"
"ITGA61",0.658,1.96564711302528,0.316,1.96564711302528,0.552,0.292,"EC","ITGA6"
"DUSP1",0.658,0.697917549131541,0.316,0.697917549131541,0.992,0.906,"EC","DUSP1"
"ENSMFAG000000451721",0.657,1.26240349642447,0.314,1.26240349642447,0.416,0.11,"EC","ENSMFAG00000045172"
"AFDN",0.656,1.42181436873575,0.312,1.42181436873575,0.576,0.329,"EC","AFDN"
"BTN3A22",0.656,1.23626152406887,0.312,1.23626152406887,0.416,0.12,"EC","BTN3A2"
"GNAS1",0.656,1.1080305423052,0.312,1.1080305423052,0.944,0.89,"EC","GNAS"
"CAV2",0.655,0.737673427689884,0.31,0.737673427689884,0.648,0.458,"EC","CAV2"
"RGCC1",0.654,1.13364091643957,0.308,1.13364091643957,0.616,0.396,"EC","RGCC"
"ANXA22",0.654,0.765885540318498,0.308,0.765885540318498,0.84,0.75,"EC","ANXA2"
"PREX2",0.653,4.41986975942148,0.306,4.41986975942148,0.384,0.116,"EC","PREX2"
